concept_id,concept_name,table
2786438,"Introduction of Other Hormone into Peripheral Vein, Percutaneous Approach",procedure_occurrence
2786441,"Introduction of Vasopressor into Peripheral Vein, Percutaneous Approach",procedure_occurrence
2786470,"Introduction of High-dose Interleukin-2 into Central Vein, Percutaneous Approach",procedure_occurrence
2786472,"Introduction of Other Antineoplastic into Central Vein, Percutaneous Approach",procedure_occurrence
2786473,"Introduction of Monoclonal Antibody into Central Vein, Percutaneous Approach",procedure_occurrence
2786476,"Introduction of Other Thrombolytic into Central Vein, Percutaneous Approach",procedure_occurrence
2786477,"Introduction of Oxazolidinones into Central Vein, Percutaneous Approach",procedure_occurrence
2786478,"Introduction of Other Anti-infective into Central Vein, Percutaneous Approach",procedure_occurrence
2786481,"Introduction of Nutritional Substance into Central Vein, Percutaneous Approach",procedure_occurrence
2786488,"Irrigation of Peritoneal Cavity using Dialysate, Percutaneous Approach",procedure_occurrence
2786508,"Irrigation of Joints using Irrigating Substance, Percutaneous Approach",procedure_occurrence
2786523,"Measurement of Central Nervous Electrical Activity, External Approach",procedure_occurrence
2786532,"Measurement of Peripheral Nervous Electrical Activity, External Approach",procedure_occurrence
2786542,"Measurement of Cardiac Electrical Activity, Percutaneous Approach",procedure_occurrence
2786545,"Measurement of Cardiac Rhythm, Percutaneous Approach",procedure_occurrence
2786547,"Measurement of Cardiac Sampling and Pressure, Right Heart, Percutaneous Approach",procedure_occurrence
2786548,"Measurement of Cardiac Sampling and Pressure, Left Heart, Percutaneous Approach",procedure_occurrence
2786549,"Measurement of Cardiac Sampling and Pressure, Bilateral, Percutaneous Approach",procedure_occurrence
2786556,Fluoroscopy of Thoracic Aorta using Low Osmolar Contrast,procedure_occurrence
2786563,Fluoroscopy of Right Brachiocephalic-Subclavian Artery using Low Osmolar Contrast,procedure_occurrence
2786570,Fluoroscopy of Left Subclavian Artery using Low Osmolar Contrast,procedure_occurrence
2786577,Fluoroscopy of Right Common Carotid Artery using Low Osmolar Contrast,procedure_occurrence
2786584,Fluoroscopy of Left Common Carotid Artery using Low Osmolar Contrast,procedure_occurrence
2786591,Fluoroscopy of Bilateral Common Carotid Arteries using Low Osmolar Contrast,procedure_occurrence
2786598,Fluoroscopy of Right Internal Carotid Artery using Low Osmolar Contrast,procedure_occurrence
2786601,Fluoroscopy of Right Internal Carotid Artery,procedure_occurrence
2786605,Fluoroscopy of Left Internal Carotid Artery using Low Osmolar Contrast,procedure_occurrence
2786608,Fluoroscopy of Left Internal Carotid Artery,procedure_occurrence
2786612,Fluoroscopy of Bilateral Internal Carotid Arteries using Low Osmolar Contrast,procedure_occurrence
2786614,Fluoroscopy of Bilateral Internal Carotid Arteries using Other Contrast,procedure_occurrence
2786615,"Ultrasonography of Right Lower Extremity Veins, Guidance",procedure_occurrence
2786633,"Ultrasonography of Right Upper Extremity Veins, Guidance",procedure_occurrence
2786636,"Ultrasonography of Left Upper Extremity Veins, Guidance",procedure_occurrence
2786686,"Introduction of Immunostimulator into Central Vein, Percutaneous",procedure_occurrence
2786687,"Introduction of Immunosuppressive into Central Vein, Percutaneous",procedure_occurrence
2786688,"Introduction of Vasopressor into Central Vein, Percutaneous Approach",procedure_occurrence
2786723,"Introduction of Other Thrombolytic into Peripheral Artery, Percutaneous Approach",procedure_occurrence
2786731,"Introduction of Other Therapeutic Substance into Peripheral Artery, Percutaneous Approach",procedure_occurrence
2786740,"Measurement of Cardiac Electrical Activity, Guidance, External Approach",procedure_occurrence
2786746,"Measurement of Cardiac Total Activity, External Approach",procedure_occurrence
2786762,"Measurement of Arterial Flow, Coronary, Percutaneous Approach",procedure_occurrence
2786763,"Measurement of Arterial Pressure, Peripheral, Percutaneous Approach",procedure_occurrence
2786765,"Measurement of Arterial Pressure, Coronary, Percutaneous Approach",procedure_occurrence
2786795,"Measurement of Venous Pressure, Peripheral, Percutaneous Approach",procedure_occurrence
2786802,Fluoroscopy of Bilateral Internal Carotid Arteries,procedure_occurrence
2786806,Fluoroscopy of Right External Carotid Artery using Low Osmolar Contrast,procedure_occurrence
2786813,Fluoroscopy of Left External Carotid Artery using Low Osmolar Contrast,procedure_occurrence
2786820,Fluoroscopy of Bilateral External Carotid Arteries using Low Osmolar Contrast,procedure_occurrence
2786822,Fluoroscopy of Bilateral External Carotid Arteries using Other Contrast,procedure_occurrence
2786827,Fluoroscopy of Right Vertebral Artery using Low Osmolar Contrast,procedure_occurrence
2786834,Fluoroscopy of Left Vertebral Artery using Low Osmolar Contrast,procedure_occurrence
2786836,Fluoroscopy of Left Vertebral Artery using Other Contrast,procedure_occurrence
2786837,Fluoroscopy of Left Vertebral Artery,procedure_occurrence
2786841,Fluoroscopy of Bilateral Vertebral Arteries using Low Osmolar Contrast,procedure_occurrence
2786848,Fluoroscopy of Right Upper Extremity Arteries using Low Osmolar Contrast,procedure_occurrence
2786879,Fluoroscopy of Pharynx and Epiglottis using Other Contrast,procedure_occurrence
2786880,Fluoroscopy of Pharynx and Epiglottis,procedure_occurrence
2786934,"Introduction of Vasopressor into Peripheral Artery, Percutaneous Approach",procedure_occurrence
2787044,"Measurement of Musculoskeletal Contractility, External Approach",procedure_occurrence
2787061,Fluoroscopy of Intercostal and Bronchial Arteries using Low Osmolar Contrast,procedure_occurrence
2787068,Fluoroscopy of Spinal Arteries using Low Osmolar Contrast,procedure_occurrence
2787075,Fluoroscopy of Other Upper Arteries using Low Osmolar Contrast,procedure_occurrence
2787096,Fluoroscopy of Intracranial Arteries using Low Osmolar Contrast,procedure_occurrence
2787098,Fluoroscopy of Intracranial Arteries using Other Contrast,procedure_occurrence
2787103,Fluoroscopy of Right Pulmonary Artery using Low Osmolar Contrast,procedure_occurrence
2787110,Fluoroscopy of Left Pulmonary Artery using Low Osmolar Contrast,procedure_occurrence
2787135,Ultrasonography of Pleura,procedure_occurrence
2787138,Fluoroscopy of Esophagus using Other Contrast,procedure_occurrence
2787139,Fluoroscopy of Esophagus,procedure_occurrence
2787140,Fluoroscopy of Stomach using Other Contrast,procedure_occurrence
2787141,Fluoroscopy of Stomach,procedure_occurrence
2787174,Plain Radiography of Gallbladder and Bile Ducts using Low Osmolar Contrast,procedure_occurrence
2787175,Plain Radiography of Gallbladder and Bile Ducts using Other Contrast,procedure_occurrence
2787180,Fluoroscopy of Bile Ducts using High Osmolar Contrast,procedure_occurrence
2787181,Fluoroscopy of Bile Ducts using Low Osmolar Contrast,procedure_occurrence
2787182,Fluoroscopy of Bile Ducts using Other Contrast,procedure_occurrence
2787184,Fluoroscopy of Biliary and Pancreatic Ducts using Low Osmolar Contrast,procedure_occurrence
2787195,"Introduction of Other Therapeutic Substance into Coronary Artery, Percutaneous Approach",procedure_occurrence
2787197,"Introduction of Platelet Inhibitor into Coronary Artery, Percutaneous Approach",procedure_occurrence
2787267,"Monitoring of Central Nervous Electrical Activity, Intraoperative, Open Approach",procedure_occurrence
2787272,"Monitoring of Intracranial Pressure, Percutaneous Approach",procedure_occurrence
2787274,"Monitoring of Intracranial Saturation, Percutaneous Approach",procedure_occurrence
2787279,"Monitoring of Central Nervous Electrical Activity, Intraoperative, External Approach",procedure_occurrence
2787280,"Monitoring of Central Nervous Electrical Activity, External Approach",procedure_occurrence
2787283,"Monitoring of Peripheral Nervous Electrical Activity, Intraoperative, Open Approach",procedure_occurrence
2787287,"Monitoring of Peripheral Nervous Electrical Activity, Intraoperative, Percutaneous Approach",procedure_occurrence
2787291,"Monitoring of Peripheral Nervous Electrical Activity, Intraoperative, External Approach",procedure_occurrence
2787299,"Monitoring of Cardiac Output, Percutaneous Approach",procedure_occurrence
2787377,"Ultrasonography of Thoracic Aorta, Intravascular",procedure_occurrence
2787483,"Introduction of Other Anti-infective into Eye, Percutaneous Approach",procedure_occurrence
2787518,"Monitoring of Arterial Pressure, Peripheral, Percutaneous Approach",procedure_occurrence
2787519,"Monitoring of Arterial Pressure, Pulmonary, Percutaneous Approach",procedure_occurrence
2787520,"Monitoring of Arterial Pressure, Coronary, Percutaneous Approach",procedure_occurrence
2787522,"Monitoring of Arterial Pulse, Peripheral, Percutaneous Approach",procedure_occurrence
2787754,"Introduction of Other Therapeutic Substance into Mouth and Pharynx, External Approach",procedure_occurrence
2787779,"Monitoring of Products of Conception, Cardiac Electrical Activity, Via Natural or Artificial Opening",procedure_occurrence
2787788,"Monitoring of Products of Conception, Cardiac Rate, External Approach",procedure_occurrence
2787806,"Measurement of Cardiac Pacemaker, External Approach",procedure_occurrence
2787807,"Measurement of Cardiac Defibrillator, External Approach",procedure_occurrence
2787815,"Assistance with Cardiac Output using Balloon Pump, Continuous",procedure_occurrence
2787817,"Assistance with Cardiac Output using Other Pump, Continuous",procedure_occurrence
2787818,"Assistance with Cardiac Output using Impeller Pump, Continuous",procedure_occurrence
2787823,"Assistance with Respiratory Ventilation, Less than 24 Consecutive Hours, Continuous Positive Airway Pressure",procedure_occurrence
2787828,Plain Radiography of Right Lower Extremity Arteries using Low Osmolar Contrast,procedure_occurrence
2787843,Fluoroscopy of Abdominal Aorta using Low Osmolar Contrast,procedure_occurrence
2787850,Fluoroscopy of Hepatic Artery using Low Osmolar Contrast,procedure_occurrence
2787864,Fluoroscopy of Superior Mesenteric Artery using Low Osmolar Contrast,procedure_occurrence
2787878,Fluoroscopy of Right Renal Artery using Low Osmolar Contrast,procedure_occurrence
2787889,Fluoroscopy of Gallbladder and Bile Ducts using Low Osmolar Contrast,procedure_occurrence
2787892,"Fluoroscopy of Gallbladder, Bile Ducts and Pancreatic Ducts using Low Osmolar Contrast",procedure_occurrence
2787942,Ultrasonography of Pancreas,procedure_occurrence
2787977,"Introduction of Other Therapeutic Substance into Products of Conception, Via Natural or Artificial Opening",procedure_occurrence
2788019,"Assistance with Respiratory Ventilation, 24-96 Consecutive Hours, Continuous Positive Airway Pressure",procedure_occurrence
2788024,"Assistance with Respiratory Ventilation, Greater than 96 Consecutive Hours, Continuous Positive Airway Pressure",procedure_occurrence
2788030,"Performance of Cardiac Output, Single, Manual",procedure_occurrence
2788032,"Performance of Cardiac Output, Continuous",procedure_occurrence
2788033,"Performance of Cardiac Pacing, Continuous",procedure_occurrence
2788036,"Respiratory Ventilation, Less than 24 Consecutive Hours",procedure_occurrence
2788037,"Respiratory Ventilation, 24-96 Consecutive Hours",procedure_occurrence
2788038,"Respiratory Ventilation, Greater than 96 Consecutive Hours",procedure_occurrence
2788044,"Restoration of Cardiac Rhythm, Single",procedure_occurrence
2788063,"Pheresis of Erythrocytes, Single",procedure_occurrence
2788066,"Pheresis of Plasma, Single",procedure_occurrence
2788068,"Pheresis of Hematopoietic Stem Cells, Single",procedure_occurrence
2788072,"Pheresis of Plasma, Multiple",procedure_occurrence
2788074,"Pheresis of Hematopoietic Stem Cells, Multiple",procedure_occurrence
2788076,"Phototherapy of Skin, Single",procedure_occurrence
2788079,"Phototherapy, Circulatory, Multiple",procedure_occurrence
2788096,Fluoroscopy of Lumbar Arteries using Low Osmolar Contrast,procedure_occurrence
2788103,Fluoroscopy of Other Intra-Abdominal Arteries using Low Osmolar Contrast,procedure_occurrence
2788110,Fluoroscopy of Pelvic Arteries using Low Osmolar Contrast,procedure_occurrence
2788117,Fluoroscopy of Aorta and Bilateral Lower Extremity Arteries using Low Osmolar Contrast,procedure_occurrence
2788124,Fluoroscopy of Right Lower Extremity Arteries using Low Osmolar Contrast,procedure_occurrence
2788126,Fluoroscopy of Right Lower Extremity Arteries using Other Contrast,procedure_occurrence
2788127,Fluoroscopy of Right Lower Extremity Arteries,procedure_occurrence
2788131,Fluoroscopy of Left Lower Extremity Arteries using Low Osmolar Contrast,procedure_occurrence
2788138,Fluoroscopy of Other Lower Arteries using Low Osmolar Contrast,procedure_occurrence
2788215,Traction of Neck using Traction Apparatus,procedure_occurrence
2788230,"Introduction of Other Therapeutic Substance into Respiratory Tract, Via Natural or Artificial Opening",procedure_occurrence
2788242,"Introduction of Anti-inflammatory into Respiratory Tract, Via Natural or Artificial Opening Endoscopic",procedure_occurrence
2788247,"Introduction of Other Therapeutic Substance into Respiratory Tract, Via Natural or Artificial Opening Endoscopic",procedure_occurrence
2788275,"Introduction of Nutritional Substance into Upper GI, Via Natural or Artificial Opening",procedure_occurrence
2788441,Traction of Right Lower Extremity using Traction Apparatus,procedure_occurrence
2788443,Traction of Left Lower Extremity using Traction Apparatus,procedure_occurrence
2788444,Traction of Left Lower Extremity,procedure_occurrence
2788445,Traction of Right Upper Leg using Traction Apparatus,procedure_occurrence
2788470,Packing of Nasal Region using Packing Material,procedure_occurrence
2788494,"Introduction of Other Therapeutic Substance into Upper GI, Via Natural or Artificial Opening Endoscopic",procedure_occurrence
2788521,"Introduction of Nutritional Substance into Lower GI, Via Natural or Artificial Opening",procedure_occurrence
2788597,Collection of Cerebrospinal Fluid from Indwelling Device in Nervous System,procedure_occurrence
2788604,"Robotic Assisted Procedure of Head and Neck Region, Open Approach",procedure_occurrence
2788638,Plain Radiography of Cerebral and Cerebellar Veins using Low Osmolar Contrast,procedure_occurrence
2788641,Plain Radiography of Intracranial Sinuses using Low Osmolar Contrast,procedure_occurrence
2788707,"Transfusion of Nonautologous Whole Blood into Peripheral Vein, Percutaneous Approach",procedure_occurrence
2788717,"Transfusion of Nonautologous Red Blood Cells into Peripheral Vein, Percutaneous Approach",procedure_occurrence
2788723,"Transfusion of Nonautologous Platelets into Peripheral Vein, Percutaneous Approach",procedure_occurrence
2788725,"Transfusion of Nonautologous Globulin into Peripheral Vein, Percutaneous Approach",procedure_occurrence
2788734,"Transfusion of Autologous Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach",procedure_occurrence
2788798,"Computer Assisted Procedure of Head and Neck Region, With Computerized Tomography",procedure_occurrence
2788799,"Computer Assisted Procedure of Head and Neck Region, With Magnetic Resonance Imaging",procedure_occurrence
2788800,Computer Assisted Procedure of Head and Neck Region,procedure_occurrence
2788801,Robotic Assisted Procedure of Head and Neck Region,procedure_occurrence
2788804,Acupuncture,procedure_occurrence
2788813,"Robotic Assisted Procedure of Trunk Region, Open Approach",procedure_occurrence
2788814,"Robotic Assisted Procedure of Trunk Region, Percutaneous Approach",procedure_occurrence
2788815,"Robotic Assisted Procedure of Trunk Region, Percutaneous Endoscopic Approach",procedure_occurrence
2788817,"Robotic Assisted Procedure of Trunk Region, Via Natural or Artificial Opening Endoscopic",procedure_occurrence
2788845,Isolation,procedure_occurrence
2788963,"Transfusion of Nonautologous Whole Blood into Central Vein, Percutaneous Approach",procedure_occurrence
2788981,"Transfusion of Nonautologous Globulin into Central Vein, Percutaneous Approach",procedure_occurrence
2789017,"Introduction of Other Therapeutic Substance into Genitourinary Tract, Via Natural or Artificial Opening Endoscopic",procedure_occurrence
2789033,"Introduction of Other Therapeutic Substance into Pleural Cavity, Percutaneous Approach",procedure_occurrence
2789043,"Introduction of Adhesion Barrier into Peritoneal Cavity, Open Approach",procedure_occurrence
2789125,"Fluoroscopy of Right Jugular Veins using Low Osmolar Contrast, Guidance",procedure_occurrence
2789127,"Fluoroscopy of Right Jugular Veins using Other Contrast, Guidance",procedure_occurrence
2789133,"Fluoroscopy of Left Jugular Veins using Low Osmolar Contrast, Guidance",procedure_occurrence
2789158,Fluoroscopy of Left Subclavian Vein using Low Osmolar Contrast,procedure_occurrence
2789165,"Fluoroscopy of Superior Vena Cava using Low Osmolar Contrast, Guidance",procedure_occurrence
2789166,Fluoroscopy of Superior Vena Cava using Low Osmolar Contrast,procedure_occurrence
2789167,"Fluoroscopy of Superior Vena Cava using Other Contrast, Guidance",procedure_occurrence
2789169,"Fluoroscopy of Superior Vena Cava, Guidance",procedure_occurrence
2789174,Fluoroscopy of Inferior Vena Cava using Low Osmolar Contrast,procedure_occurrence
2789175,"Fluoroscopy of Inferior Vena Cava using Other Contrast, Guidance",procedure_occurrence
2789177,"Transfusion of Autologous Hematopoietic Stem Cells into Central Vein, Percutaneous Approach",procedure_occurrence
2789319,Fluoroscopy of Spinal Cord using Low Osmolar Contrast,procedure_occurrence
2789321,Fluoroscopy of Spinal Cord,procedure_occurrence
2789360,Magnetic Resonance Imaging (MRI) of Brain using Other Contrast,procedure_occurrence
2789361,Magnetic Resonance Imaging (MRI) of Brain,procedure_occurrence
2789516,"Introduction of Other Therapeutic Substance into Female Reproductive, Via Natural or Artificial Opening",procedure_occurrence
2789544,"Introduction of Other Antineoplastic into Cranial Cavity and Brain, Percutaneous Approach",procedure_occurrence
2789568,Plain Radiography of Multiple Coronary Arteries using Low Osmolar Contrast,procedure_occurrence
2789569,Plain Radiography of Multiple Coronary Arteries using Other Contrast,procedure_occurrence
2789598,Fluoroscopy of Single Coronary Artery using Low Osmolar Contrast,procedure_occurrence
2789600,Fluoroscopy of Single Coronary Artery using Other Contrast,procedure_occurrence
2789604,Fluoroscopy of Multiple Coronary Arteries using Low Osmolar Contrast,procedure_occurrence
2789606,Fluoroscopy of Multiple Coronary Arteries using Other Contrast,procedure_occurrence
2789610,Fluoroscopy of Single Coronary Artery Bypass Graft using Low Osmolar Contrast,procedure_occurrence
2789616,Fluoroscopy of Multiple Coronary Artery Bypass Grafts using Low Osmolar Contrast,procedure_occurrence
2789640,Fluoroscopy of Left Upper Extremity Veins using Low Osmolar Contrast,procedure_occurrence
2789680,Fluoroscopy of Portal and Splanchnic Veins using Low Osmolar Contrast,procedure_occurrence
2790408,Contact Radiation of Whole Body,procedure_occurrence
2791323,Laser Interstitial Thermal Therapy of Brain,procedure_occurrence
2791507,Plain Radiography of Bladder using Low Osmolar Contrast,procedure_occurrence
2791748,Fluoroscopy of Bladder using Low Osmolar Contrast,procedure_occurrence
2791752,Fluoroscopy of Right Kidney using Low Osmolar Contrast,procedure_occurrence
2791756,Fluoroscopy of Left Kidney using Low Osmolar Contrast,procedure_occurrence
2791760,Fluoroscopy of Bilateral Kidneys using Low Osmolar Contrast,procedure_occurrence
2791764,"Fluoroscopy of Kidneys, Ureters and Bladder using Low Osmolar Contrast",procedure_occurrence
2791780,Fluoroscopy of Bladder and Urethra using Low Osmolar Contrast,procedure_occurrence
2791788,"Fluoroscopy of Right Kidney, Ureter and Bladder using Low Osmolar Contrast",procedure_occurrence
2791789,"Fluoroscopy of Right Kidney, Ureter and Bladder using Other Contrast",procedure_occurrence
2791790,"Fluoroscopy of Right Kidney, Ureter and Bladder",procedure_occurrence
2791792,"Fluoroscopy of Left Kidney, Ureter and Bladder using Low Osmolar Contrast",procedure_occurrence
2791794,"Fluoroscopy of Left Kidney, Ureter and Bladder",procedure_occurrence
2792762,Plain Radiography of Skull,procedure_occurrence
2792819,Fluoroscopy of Abdomen and Pelvis using Low Osmolar Contrast,procedure_occurrence
2793111,Ultrasonography of Abdomen,procedure_occurrence
2795843,"Electroconvulsive Therapy, Unilateral-Single Seizure",procedure_occurrence
2795844,"Electroconvulsive Therapy, Unilateral-Multiple Seizure",procedure_occurrence
2795846,"Electroconvulsive Therapy, Bilateral-Multiple Seizure",procedure_occurrence
2795847,Other Electroconvulsive Therapy,procedure_occurrence
2809385,"Dilation of Right Femoral Artery using Drug-Coated Balloon, Percutaneous Approach",procedure_occurrence
2834837,"Introduction of Blinatumomab Antineoplastic Immunotherapy into Peripheral Vein, Percutaneous Approach, New Technology Group 1",procedure_occurrence
2854470,"Extirpation of Matter from Coronary Artery, One Artery using Orbital Atherectomy Technology, Percutaneous Approach, New Technology Group 1",procedure_occurrence
2900303,"Introduction of Blinatumomab Antineoplastic Immunotherapy into Central Vein, Percutaneous Approach, New Technology Group 1",procedure_occurrence
4002375,Internal fixation of femur without fracture reduction,procedure_occurrence
4006599,Arthrodesis of interphalangeal joint of finger,procedure_occurrence
4006788,Percutaneous transluminal coronary angioplasty,procedure_occurrence
4006849,Vaginal biopsy,procedure_occurrence
4010266,Partial cystectomy,procedure_occurrence
4012932,Atrioseptoplasty,procedure_occurrence
4013354,Insertion of endotracheal tube,procedure_occurrence
4013505,Incision of abdominal wall,procedure_occurrence
4013636,Magnetic resonance imaging,procedure_occurrence
4018300,Total splenectomy,procedure_occurrence
4020236,Angiocardiography of bilateral sides of heart,procedure_occurrence
4020669,Coronary arteriography using single catheter,procedure_occurrence
4021169,Total parenteral nutrition,procedure_occurrence
4021531,Total abdominal hysterectomy,procedure_occurrence
4022717,Tendon graft,procedure_occurrence
4022807,Nephroureterectomy,procedure_occurrence
4022946,Antegrade pyelogram,procedure_occurrence
4024255,Recession of tendon,procedure_occurrence
4026915,Revision of arteriovenous shunt for renal dialysis,procedure_occurrence
4027526,Removal of peritoneal drainage device,procedure_occurrence
4028227,Removal of impacted feces,procedure_occurrence
4029416,Repair of paracolostomy hernia,procedure_occurrence
4030257,Incision of pericardium,procedure_occurrence
4030382,Division of fascia,procedure_occurrence
4030387,Laparoscopic-assisted sigmoid colectomy,procedure_occurrence
4030701,Dilation of bladder,procedure_occurrence
4030789,Scleral reinforcement with graft,procedure_occurrence
4031970,Repair of incisional hernia,procedure_occurrence
4031996,Aortocoronary bypass of three coronary arteries,procedure_occurrence
4032631,Laparoscopic biopsy of liver,procedure_occurrence
4032774,Thoracoscopy,procedure_occurrence
4037876,Pharyngeal biopsy,procedure_occurrence
4039361,Excision of tendon for graft,procedure_occurrence
4040310,Injection of spinal anesthetic agent for analgesia,procedure_occurrence
4041351,Spinal fusion of atlas-axis,procedure_occurrence
4044905,Percutaneous urinary vesicostomy,procedure_occurrence
4045438,Rigid proctosigmoidoscopy,procedure_occurrence
4045662,Synovectomy of shoulder joint,procedure_occurrence
4046023,Xenograft of skin to skin,procedure_occurrence
4047947,Complete parathyroidectomy,procedure_occurrence
4048449,Open reduction of dislocation of ankle,procedure_occurrence
4049372,Plasmapheresis,procedure_occurrence
4050410,Insertion of graft for vascular access,procedure_occurrence
4051664,Incision of middle ear,procedure_occurrence
4052532,Hysteroscopy,procedure_occurrence
4052536,Extracorporeal membrane oxygenation,procedure_occurrence
4052744,Delayed suture of tendon,procedure_occurrence
4052820,Cardiac mapping,procedure_occurrence
4053034,Replacement of nephrostomy tube,procedure_occurrence
4054983,Amputation through foot,procedure_occurrence
4057277,Operative external blood circulation,procedure_occurrence
4057804,Biopsy of heart,procedure_occurrence
4058318,Replacement of ventricular shunt,procedure_occurrence
4058545,Repair of mallet finger,procedure_occurrence
4060257,Insertion of intra-aortic balloon counterpulsation,procedure_occurrence
4064257,Excision of regional lymph nodes,procedure_occurrence
4066807,Excision of inguinal lymph nodes,procedure_occurrence
4066882,Excision of anal skin tag,procedure_occurrence
4067374,Submucous resection of nasal septum,procedure_occurrence
4067922,Reconstruction of eyelid with skin graft,procedure_occurrence
4070719,Tonsillectomy,procedure_occurrence
4071646,Irrigation of stomach,procedure_occurrence
4073199,Total thyroidectomy,procedure_occurrence
4073700,Transurethral laser prostatectomy,procedure_occurrence
4073858,Excision of cyst of epididymis,procedure_occurrence
4074077,Hemorrhoidectomy,procedure_occurrence
4074687,Decortication of lung,procedure_occurrence
4075475,Removal of skin expander from subcutaneous tissue of breast,procedure_occurrence
4078220,Incision of mediastinum,procedure_occurrence
4078404,Revision coverage of amputation stump,procedure_occurrence
4078717,Transurethral removal of obstruction from ureter and renal pelvis,procedure_occurrence
4080549,Lumbar puncture,procedure_occurrence
4080760,Intra-abdominal venous shunt,procedure_occurrence
4082510,Ultrasonography of head and neck,procedure_occurrence
4083382,Prosthetic total arthroplasty of ankle,procedure_occurrence
4085734,Bronchoscopy with transbronchial lung biopsy,procedure_occurrence
4085764,Percutaneous aspiration of liver,procedure_occurrence
4086912,Construction of cutaneous ureteroileostomy,procedure_occurrence
4086986,Closed reduction of mandibular fracture,procedure_occurrence
4088084,Low forceps delivery,procedure_occurrence
4088458,Injection of anesthetic agent into sympathetic nerve for analgesia,procedure_occurrence
4089174,Incision of nose,procedure_occurrence
4096783,Radical prostatectomy,procedure_occurrence
4097890,Closed reduction of nasal fracture,procedure_occurrence
4098410,Atrial cardioversion,procedure_occurrence
4098879,Partial excision of large intestine,procedure_occurrence
4099462,Removal of breast implant,procedure_occurrence
4099754,Removal of internal fixation device from facial bone,procedure_occurrence
4099989,Dental alveoplasty,procedure_occurrence
4103380,Endoscopic polypectomy of large intestine,procedure_occurrence
4104018,Replacement of tube or enterostomy device of small intestine,procedure_occurrence
4104664,Lysis of adhesions of hand,procedure_occurrence
4105083,Endoscopy of nose,procedure_occurrence
4105589,Biopsy of peritoneum,procedure_occurrence
4105925,MRI of brain and brain stem,procedure_occurrence
4106548,Aortocoronary bypass of one coronary artery,procedure_occurrence
4107670,Myringotomy and insertion of tympanic ventilation tube,procedure_occurrence
4108317,Gluing of wound,procedure_occurrence
4111490,Advancement of pedicle graft,procedure_occurrence
4112340,Dilation of esophagus,procedure_occurrence
4117192,Radical pancreaticoduodenectomy,procedure_occurrence
4118045,Dilatation of bronchus,procedure_occurrence
4118880,Attachment flap/pedicle graft - hand,procedure_occurrence
4119268,Local excision of lesion or tissue of humerus,procedure_occurrence
4119421,Bronchoscopy via tracheostomy,procedure_occurrence
4119422,Tracheoscopy via tracheostomy,procedure_occurrence
4119737,Percutaneous needle biopsy lung,procedure_occurrence
4119815,Biopsy of mouth,procedure_occurrence
4120120,Hemodialysis,procedure_occurrence
4120443,Bone marrow sampling,procedure_occurrence
4120961,Excision of axillary lymph node,procedure_occurrence
4121000,Previous chest wall incision - reopening,procedure_occurrence
4121433,Facial bone - bone graft,procedure_occurrence
4121445,Flap/pedicle graft revision,procedure_occurrence
4122234,Percutaneous endoscopic gastrostomy,procedure_occurrence
4122405,Arthroscopy of wrist,procedure_occurrence
4123999,Percutaneous needle biopsy of liver,procedure_occurrence
4125928,Packed blood cell transfusion,procedure_occurrence
4127245,Amnioinfusion,procedure_occurrence
4128302,Mediastinoscopy,procedure_occurrence
4128540,Partial excision of pituitary gland by transsphenoidal approach,procedure_occurrence
4128700,Esophagomyotomy,procedure_occurrence
4129849,Ultrasonography of digestive system,procedure_occurrence
4130829,Platelet transfusion,procedure_occurrence
4132402,Hammer toe operation,procedure_occurrence
4134717,Repair of rectocele,procedure_occurrence
4135596,Ethmoid sinusectomy,procedure_occurrence
4135710,Injection of larynx,procedure_occurrence
4137127,Transplantation of heart,procedure_occurrence
4137583,Interruption of vena cava,procedure_occurrence
4138036,Transluminal intracardiac echocardiography,procedure_occurrence
4138256,Intravenous pyelogram,procedure_occurrence
4138738,Vaginal hysterectomy,procedure_occurrence
4138836,Arteriography of cerebral arteries,procedure_occurrence
4139005,"Reduction mammoplasty, bilateral",procedure_occurrence
4139012,Reconstruction of external auditory canal,procedure_occurrence
4141372,Reconstruction of breast using free transverse rectus abdominis myocutaneous flap,procedure_occurrence
4141919,Insertion of pleural tube drain,procedure_occurrence
4141940,Endometrial ablation,procedure_occurrence
4142087,Removal of cerebral ventricular shunt,procedure_occurrence
4142645,Coronary angiography,procedure_occurrence
4142917,"Insertion of permanent pacemaker with transvenous electrodes, AV sequential",procedure_occurrence
4143852,Laparoscopic sleeve gastrectomy,procedure_occurrence
4144100,Revision of automatic implantable cardioverter/defibrillator,procedure_occurrence
4144391,Maxillary sinusotomy by intranasal approach,procedure_occurrence
4144573,Insertion of drainage tube into anterior chamber,procedure_occurrence
4144721,Abdominoperineal resection,procedure_occurrence
4144800,Laparoscopic gastroenterostomy,procedure_occurrence
4145256,Tarsometatarsal fusion,procedure_occurrence
4145274,Discectomy of spine,procedure_occurrence
4145739,Computerized axial tomography of brain,procedure_occurrence
4145886,Open reduction maxillary fracture,procedure_occurrence
4145887,Open reduction of mandibular fracture,procedure_occurrence
4146777,Radical abdominal hysterectomy,procedure_occurrence
4147215,Partial pharyngectomy,procedure_occurrence
4147379,Dilation of urethra,procedure_occurrence
4147927,Total excision of pituitary gland by transsphenoidal approach,procedure_occurrence
4148369,Angiocardiography,procedure_occurrence
